,MSW05_Binomial,MSW05_Order,MSW05_Family,AdultBodyMass_g,GR_Area_km2,RedList
4573,Suncus_dayi,Soricomorpha,Soricidae,NA,9522.82,EN
4574,Suncus_etruscus,Soricomorpha,Soricidae,2.26,5424319.83,LC
4575,Suncus_fellowesgordoni,Soricomorpha,Soricidae,NA,6493.32,EN
4576,Suncus_hosei,Soricomorpha,Soricidae,NA,737548,DD
4577,Suncus_infinitesimus,Soricomorpha,Soricidae,4.4,3258419.73,LC
4578,Suncus_lixus,Soricomorpha,Soricidae,8,NA,LC
4579,Suncus_madagascariensis,Soricomorpha,Soricidae,2.47,593924.91,LC
4580,Suncus_malayanus,Soricomorpha,Soricidae,4.99,70847.37,DD
4581,Suncus_megalura,Soricomorpha,Soricidae,5.38,9171688.85,LC
4582,Suncus_mertensi,Soricomorpha,Soricidae,NA,518.99,EN
4583,Suncus_montanus,Soricomorpha,Soricidae,NA,40185.65,VU
4584,Suncus_murinus,Soricomorpha,Soricidae,43.76,6024903.61,LC
4585,Suncus_remyi,Soricomorpha,Soricidae,4.03,75819.4,LC
4586,Suncus_stoliczkanus,Soricomorpha,Soricidae,NA,893458.22,LC
4587,Suncus_varilla,Soricomorpha,Soricidae,4.99,2735848.6,LC
4588,Suncus_zeylanicus,Soricomorpha,Soricidae,NA,5784.3,EN
4589,Sundamys_infraluteus,Rodentia,Muridae,418.5,139160.38,LC
4590,Sundamys_maxi,Rodentia,Muridae,NA,849.1,EN
4591,Sundamys_muelleri,Rodentia,Muridae,356.48,854971.22,LC
4592,Sundasciurus_brookei,Rodentia,Sciuridae,114.05,157725.81,LC
4593,Sundasciurus_davensis,Rodentia,Sciuridae,NA,19.48,DD
4594,Sundasciurus_fraterculus,Rodentia,Sciuridae,NA,5140.87,EN
4595,Sundasciurus_hippurus,Rodentia,Sciuridae,357.79,1193705.93,NT
4596,Sundasciurus_hoogstraali,Rodentia,Sciuridae,NA,949.39,LC
4597,Sundasciurus_jentinki,Rodentia,Sciuridae,NA,3662.22,LC
4598,Sundasciurus_juvencus,Rodentia,Sciuridae,NA,5587.9,LC
4599,Sundasciurus_lowii,Rodentia,Sciuridae,84.99,1322864.62,LC
4600,Sundasciurus_mindanensis,Rodentia,Sciuridae,NA,94772.99,LC
4601,Sundasciurus_moellendorffi,Rodentia,Sciuridae,NA,1467.72,NT
4602,Sundasciurus_philippinensis,Rodentia,Sciuridae,NA,99812.67,LC
4603,Sundasciurus_rabori,Rodentia,Sciuridae,NA,11562.34,DD
4604,Sundasciurus_samarensis,Rodentia,Sciuridae,225,19683.01,LC
4605,Sundasciurus_steerii,Rodentia,Sciuridae,NA,6201.41,LC
4606,Sundasciurus_tenuis,Rodentia,Sciuridae,74.87,1174126.61,LC
4607,Surdisorex_norae,Soricomorpha,Soricidae,23.57,5920.86,VU
4608,Surdisorex_polulus,Soricomorpha,Soricidae,8.99,1579.95,VU
4609,Suricata_suricatta,Carnivora,Herpestidae,729.99,1720747.74,LC
4610,Sus_ahoenobarbus,Artiodactyla,Suidae,NA,108626.43,VU
4611,Sus_barbatus,Artiodactyla,Suidae,135805.95,970249.8,VU
4612,Sus_bucculentus,Artiodactyla,Suidae,NA,2834.16,DD
4613,Sus_cebifrons,Artiodactyla,Suidae,190792.3,27761.56,CR
4614,Sus_celebensis,Artiodactyla,Suidae,53813.21,173576.36,NT
4615,Sus_oliveri,Artiodactyla,Suidae,NA,NA,EN
4616,Sus_philippensis,Artiodactyla,Suidae,190792.3,237934.97,VU
4617,Sus_scrofa,Artiodactyla,Suidae,84471.54,25951693.02,LC
4618,Sus_verrucosus,Artiodactyla,Suidae,89406.23,97964.63,EN
4619,Syconycteris_australis,Chiroptera,Pteropodidae,17.6,813131.41,LC
4620,Syconycteris_carolinae,Chiroptera,Pteropodidae,39.67,20131.34,VU
4621,Syconycteris_hobbit,Chiroptera,Pteropodidae,20.06,97642.01,VU
4622,Sylvicapra_grimmia,Artiodactyla,Bovidae,15639.15,14120906.18,LC
4623,Sylvilagus_aquaticus,Lagomorpha,Leporidae,2133.34,884825.38,LC
4624,Sylvilagus_audubonii,Lagomorpha,Leporidae,880.88,3671590.57,LC
4625,Sylvilagus_bachmani,Lagomorpha,Leporidae,714.53,417293.45,LC
4626,Sylvilagus_brasiliensis,Lagomorpha,Leporidae,986.74,10234916.71,LC
4627,Sylvilagus_cognatus,Lagomorpha,Leporidae,NA,2477.48,DD
4628,Sylvilagus_cunicularius,Lagomorpha,Leporidae,2489.54,329697.97,LC
4629,Sylvilagus_dicei,Lagomorpha,Leporidae,NA,20643.01,DD
4630,Sylvilagus_floridanus,Lagomorpha,Leporidae,1207.19,7216258.28,LC
4631,Sylvilagus_graysoni,Lagomorpha,Leporidae,964.01,417.37,EN
4632,Sylvilagus_insonus,Lagomorpha,Leporidae,2999.98,5755.87,EN
4633,Sylvilagus_mansuetus,Lagomorpha,Leporidae,NA,170.04,CR
4634,Sylvilagus_nuttallii,Lagomorpha,Leporidae,801.54,2068232.49,LC
4635,Sylvilagus_obscurus,Lagomorpha,Leporidae,NA,126801.2,NT
4636,Sylvilagus_palustris,Lagomorpha,Leporidae,1355.23,360038.77,LC
4637,Sylvilagus_robustus,Lagomorpha,Leporidae,NA,89282.05,EN
4638,Sylvilagus_transitionalis,Lagomorpha,Leporidae,813.51,73236.48,VU
4639,Sylvilagus_varynaensis,Lagomorpha,Leporidae,NA,119709.14,DD
4640,Sylvisorex_camerunensis,Soricomorpha,Soricidae,NA,NA,VU
4641,Sylvisorex_granti,Soricomorpha,Soricidae,NA,215046.63,LC
4642,Sylvisorex_howelli,Soricomorpha,Soricidae,NA,9854.66,EN
4643,Sylvisorex_isabellae,Soricomorpha,Soricidae,NA,1953.16,EN
4644,Sylvisorex_johnstoni,Soricomorpha,Soricidae,3.19,1900856.05,LC
4645,Sylvisorex_konganensis,Soricomorpha,Soricidae,5.15,NA,DD
4646,Sylvisorex_lunaris,Soricomorpha,Soricidae,18.78,116023.14,VU
4647,Sylvisorex_morio,Soricomorpha,Soricidae,NA,772.25,EN
4648,Sylvisorex_ollula,Soricomorpha,Soricidae,16.59,646814.06,LC
4649,Sylvisorex_oriundus,Soricomorpha,Soricidae,NA,40446.36,DD
4650,Sylvisorex_pluvialis,Soricomorpha,Soricidae,NA,NA,DD
4651,Sylvisorex_vulcanorum,Soricomorpha,Soricidae,3.49,4435.24,NT
4652,Symphalangus_syndactylus,Primates,Hylobatidae,10839,113063.05,EN
4653,Synaptomys_borealis,Rodentia,Cricetidae,21.3,6756964.88,LC
4654,Synaptomys_cooperi,Rodentia,Cricetidae,28.01,3222697.98,LC
4655,Syncerus_caffer,Artiodactyla,Bovidae,592665.98,11706834.65,LC
4656,Syntheosciurus_brochus,Rodentia,Sciuridae,NA,14181.81,NT
4657,Tachyglossus_aculeatus,Monotremata,Tachyglossidae,4499.97,7829490.16,LC
4658,Tachyoryctes_macrocephalus,Rodentia,Spalacidae,621.88,11453.57,EN
4659,Tachyoryctes_splendens,Rodentia,Spalacidae,227.13,396020.93,LC
4660,Tadarida_aegyptiaca,Chiroptera,Molossidae,17.63,12943262.93,LC
4661,Tadarida_australis,Chiroptera,Molossidae,36.4,5602874.26,LC
4662,Tadarida_brasiliensis,Chiroptera,Molossidae,12.61,13978029.11,LC
4663,Tadarida_fulminans,Chiroptera,Molossidae,33.89,1162426.19,LC
4664,Tadarida_insignis,Chiroptera,Molossidae,NA,546642.59,DD
4665,Tadarida_kuboriensis,Chiroptera,Molossidae,26.8,182715.75,LC
4666,Tadarida_latouchei,Chiroptera,Molossidae,NA,200951.08,DD
4667,Tadarida_lobata,Chiroptera,Molossidae,NA,151632.3,LC
4668,Tadarida_teniotis,Chiroptera,Molossidae,28.07,4732754.69,LC
4669,Tadarida_ventralis,Chiroptera,Molossidae,NA,2868079.8,DD
4670,Taeromys_arcuatus,Rodentia,Muridae,NA,610.45,DD
4671,Taeromys_callitrichus,Rodentia,Muridae,NA,110913.13,DD
4672,Taeromys_celebensis,Rodentia,Muridae,NA,110913.13,LC
4673,Taeromys_hamatus,Rodentia,Muridae,NA,241.59,DD
4674,Taeromys_microbullatus,Rodentia,Muridae,NA,NA,DD
4675,Taeromys_punicans,Rodentia,Muridae,NA,153.67,DD
4676,Taeromys_taerae,Rodentia,Muridae,NA,191.74,DD
4677,Talpa_altaica,Soricomorpha,Talpidae,NA,2903036.81,LC
4678,Talpa_caeca,Soricomorpha,Talpidae,71.08,101761.83,LC
4679,Talpa_caucasica,Soricomorpha,Talpidae,NA,41455.61,LC
4680,Talpa_davidiana,Soricomorpha,Talpidae,NA,393.16,DD
4681,Talpa_europaea,Soricomorpha,Talpidae,87.53,7114720.32,LC
4682,Talpa_levantis,Soricomorpha,Talpidae,NA,752785.91,LC
4683,Talpa_occidentalis,Soricomorpha,Talpidae,49.47,279204.96,LC
4684,Talpa_romana,Soricomorpha,Talpidae,92.5,88832.74,LC
4685,Talpa_stankovici,Soricomorpha,Talpidae,71.12,32002.56,LC
4686,Tamandua_mexicana,Pilosa,Myrmecophagidae,4178.51,1290178.01,LC
4687,Tamandua_tetradactyla,Pilosa,Myrmecophagidae,4800,12531429.9,LC
4688,Tamias_alpinus,Rodentia,Sciuridae,36.54,8880.39,LC
4689,Tamias_amoenus,Rodentia,Sciuridae,50.63,1102083.78,LC
4690,Tamias_bulleri,Rodentia,Sciuridae,100,9834.59,VU
4691,Tamias_canipes,Rodentia,Sciuridae,70.2,18973.09,LC
4692,Tamias_cinereicollis,Rodentia,Sciuridae,61.59,74328.35,LC
4693,Tamias_dorsalis,Rodentia,Sciuridae,63.66,633707.83,LC
4694,Tamias_durangae,Rodentia,Sciuridae,84.99,48090.07,LC
4695,Tamias_merriami,Rodentia,Sciuridae,74.77,91618.34,LC
4696,Tamias_minimus,Rodentia,Sciuridae,42.87,5236816,LC
4697,Tamias_obscurus,Rodentia,Sciuridae,72.99,18069.88,LC
4698,Tamias_ochrogenys,Rodentia,Sciuridae,91.69,9548.52,LC
4699,Tamias_palmeri,Rodentia,Sciuridae,60.74,2237.62,EN
4700,Tamias_panamintinus,Rodentia,Sciuridae,51.73,37448.25,LC
4701,Tamias_quadrimaculatus,Rodentia,Sciuridae,83.62,25579.83,LC
4702,Tamias_quadrivittatus,Rodentia,Sciuridae,57.49,297454.17,LC
4703,Tamias_ruficaudus,Rodentia,Sciuridae,60.06,147756.79,LC
4704,Tamias_rufus,Rodentia,Sciuridae,53.6,142587.25,LC
4705,Tamias_senex,Rodentia,Sciuridae,89.35,99452.58,LC
4706,Tamias_sibiricus,Rodentia,Sciuridae,94.16,13733700.42,LC
4707,Tamias_siskiyou,Rodentia,Sciuridae,75,22545.56,LC
4708,Tamias_sonomae,Rodentia,Sciuridae,75,45834.06,LC
4709,Tamias_speciosus,Rodentia,Sciuridae,60.83,67913.09,LC
4710,Tamias_striatus,Rodentia,Sciuridae,NA,4195169.73,LC
